"","Cost","HDS"
"8584",72162.2925463406,73.1397652399571
"8585",359337.059295817,293.86819692442
"8586",107482.340200548,188.415605059648
"8587",1082143.39972534,867.094300790515
"8588",1173950.67706986,1101.77534548249
"8589",611822.713469483,484.959291306781
"8590",1075422.43622511,1577.10632084093
"8591",279929.666282714,255.843856860578
"8592",150515.363398104,200.336381697002
"8593",205464.040047992,146.93051978628
"8594",2549685.801125,2467.56427212673
"8595",67265.4873960646,92.7875928891123
"8596",74390.574954026,151.272587735862
"8597",76838.610572367,86.8709241568915
"8598",341552.587661706,494.263539925063
"8599",191441.561007821,182.152055503621
"8600",81481.1008947474,91.2673106173794
"8601",1217571.5897886,963.146817132601
"8602",536976.206802527,371.383970475974
"8603",227434.935564011,193.193271827748
"8604",380830.595971543,566.336883420089
"8605",174221.198554386,252.311226874126
"8606",426069.720315025,347.554304308066
"8607",306685.079021706,466.367069697634
"8608",410424.479475144,397.993946382788
"8609",1208395.84376526,1026.24035456284
"8610",147491.287792694,123.920219008885
"8611",932570.82892508,987.924888634367
"8612",366487.356118201,505.630682184709
"8613",160341.489345066,269.823398035699
"8614",84520.1074585326,79.4260697989101
"8615",335049.732619959,285.610613796072
"8616",144307.62438925,183.387362137845
"8617",93734.2482557347,93.1056446260081
"8618",57521.9860321891,78.1304497448066
"8619",98704.8547009923,105.607590910624
"8620",806570.360072011,715.54581487882
"8621",305262.694756577,309.438154372379
"8622",263857.952465265,452.754177484705
"8623",229499.456413464,653.489477835074
"8624",329755.113993242,360.032158339921
"8625",277970.235623163,299.745534491305
"8626",297017.446713549,207.212589048951
"8627",100959.923281027,156.907070891281
"8628",664188.205791549,1669.84613365223
"8629",133020.716501945,121.930012181387
"8630",191357.417688922,133.082127292767
"8631",368258.351334094,484.768929284329
"8632",797711.765779147,1429.17008489794
"8633",193020.701650949,149.281287261048
"8634",460995.593660626,533.849958124919
"8635",124489.886983614,89.5518428026423
"8636",561541.30853722,693.479828070193
"8637",515669.947389424,802.468745280709
"8638",135778.428548933,121.426257778863
"8639",1277625.16090823,1127.98830013716
"8640",647293.216807586,485.285437488191
"8641",281769.841179516,287.540105095907
"8642",69255.0207155539,107.687168007655
"8643",200650.959172766,154.474902993053
"8644",157234.393722369,132.56985649174
"8645",260620.333608113,210.445064278489
"8646",721534.821511225,1419.38110247614
"8647",321082.694197339,236.986031301964
"8648",215184.301712959,196.51073661553
"8649",118499.51178697,135.048552096075
"8650",178252.450415695,223.732996729216
"8651",2662139.08602115,3202.21441021968
"8652",129552.655119212,158.790000772342
"8653",187838.476536018,128.658634352179
"8654",133228.539498946,233.751860581874
"8655",108553.238352752,151.795352604071
"8656",93798.4320558359,79.2218793304206
"8657",345312.048086111,268.343222399474
"8658",45950.5547790298,85.6497755595565
"8659",423929.290135342,579.955356835549
"8660",272743.157379439,213.321830434416
"8661",443446.464171891,327.942805181486
"8662",97818.2079694908,95.6195321653715
"8663",222928.483063737,251.748223467441
"8664",162657.41522629,254.775710321731
"8665",282272.837258852,327.740055229041
"8666",231852.225310998,421.101146719343
"8667",151254.0758271,130.034812202153
"8668",472656.385255015,753.767467318653
"8669",215581.440366851,207.356455453073
"8670",499449.56957649,591.519659444583
"8671",186888.625266779,231.885894794584
"8672",587764.38268103,425.748475858668
"8673",205895.239009762,299.585296349627
"8674",389644.172128454,296.200860218935
"8675",677740.50728395,490.885522848516
"8676",150341.304354519,160.44262789163
"8677",395523.155738809,735.481098948106
"8678",865086.812166126,906.114984759075
"8679",261922.372269102,267.95719399799
"8680",206358.859791026,158.615470977807
"8681",261981.489906379,358.594388407084
"8682",126980.250783611,108.350858805719
"8683",155708.621343286,151.793752937202
"8684",95418.8748954555,64.2979220879056
"8685",96933.3799290717,130.211963172045
"8686",186233.207501807,126.15218775736
"8687",530707.704963121,592.242128888508
"8688",229433.844424973,313.843801975633
"8689",307684.617080308,395.462190904272
"8690",900638.739238327,952.768451857906
"8691",155992.159082413,196.993009974975
"8692",106118.177358532,104.702990806078
"8693",90257.0279287491,206.683111391618
